SAMPID	SMTSD	IndidualID
GTEX-11EM3-0726-SM-5GZZM	Esophagus - Muscularis	11EM3
GTEX-11EM3-0826-SM-5N9CC	Esophagus - Mucosa	11EM3
GTEX-11EM3-0926-SM-5A5KK	Esophagus - Gastroesophageal Junction	11EM3
GTEX-11EM3-1026-SM-5A5KL	Stomach	11EM3
GTEX-11EM3-1126-SM-5A5KM	Adipose - Visceral (Omentum)	11EM3
GTEX-11EM3-1226-SM-5N9DD	Skin - Not Sun Exposed (Suprapubic)	11EM3
GTEX-11EM3-1326-SM-5N9C6	Breast - Mammary Tissue	11EM3
GTEX-11EM3-1526-SM-5A5KN	Colon - Transverse	11EM3
GTEX-11EM3-1626-SM-5N9CO	Colon - Sigmoid	11EM3
GTEX-11EM3-1726-SM-5N9D1	Ovary	11EM3
GTEX-11EM3-1826-SM-5A5KO	Vagina	11EM3
GTEX-11EM3-1926-SM-5987U	Uterus	11EM3
GTEX-11EM3-2126-SM-5H11M	Muscle - Skeletal	11EM3
GTEX-11EM3-2226-SM-5H11Y	Artery - Tibial	11EM3
GTEX-11EM3-2326-SM-5H12B	Adipose - Subcutaneous	11EM3
GTEX-11EM3-2426-SM-59861	Skin - Sun Exposed (Lower leg)	11EM3
GTEX-11EMC-0002-SM-5Q5DO	Cells - EBV-transformed lymphocytes	11EMC
GTEX-11EMC-0006-SM-5O9DN	Whole Blood	11EMC
GTEX-11EMC-0011-R10a-SM-DNZZJ	Brain - Frontal Cortex (BA9)	11EMC
GTEX-11EMC-0011-R11b-SM-DNZZK	Brain - Cerebellar Hemisphere	11EMC
GTEX-11EMC-0011-R2b-SM-DO114	Brain - Substantia nigra	11EMC
GTEX-11EMC-0011-R8b-SM-DO91Z	Brain - Hypothalamus	11EMC
GTEX-11EMC-0011-R9b-SM-DO921	Brain - Spinal cord (cervical c-1)	11EMC
GTEX-11EMC-0126-SM-5EGKV	Lung	11EMC
GTEX-11EMC-0226-SM-5EGLP	Thyroid	11EMC
GTEX-11EMC-0526-SM-5EGJN	Adrenal Gland	11EMC
GTEX-11EMC-0726-SM-5EGJO	Heart - Left Ventricle	11EMC
GTEX-11EMC-0826-SM-59862	Heart - Atrial Appendage	11EMC
GTEX-11EMC-0926-SM-59863	Artery - Aorta	11EMC
GTEX-11EMC-1426-SM-5N9E4	Colon - Sigmoid	11EMC
GTEX-11EMC-1726-SM-5H11P	Ovary	11EMC
GTEX-11EMC-1826-SM-5A5JT	Uterus	11EMC
GTEX-11EMC-1926-SM-5A5JU	Vagina	11EMC
GTEX-11EMC-2026-SM-5A5JV	Breast - Mammary Tissue	11EMC
GTEX-11EMC-2226-SM-5A5JW	Esophagus - Mucosa	11EMC
GTEX-11EMC-2526-SM-5PNVU	Minor Salivary Gland	11EMC
GTEX-11EMC-2626-SM-59864	Muscle - Skeletal	11EMC
GTEX-11EMC-2826-SM-5PNY6	Adipose - Subcutaneous	11EMC
GTEX-11EMC-2926-SM-5EQ4F	Skin - Sun Exposed (Lower leg)	11EMC
GTEX-11EMC-3026-SM-5EQ4R	Artery - Tibial	11EMC
GTEX-11EMC-3126-SM-5EGJP	Pituitary	11EMC
GTEX-11EMC-3226-SM-5EGKW	Brain - Cortex	11EMC
GTEX-11EMC-3326-SM-5P9JH	Brain - Cerebellum	11EMC
GTEX-11EQ8-0006-SM-5P9HJ	Whole Blood	11EQ8
GTEX-11EQ8-0226-SM-5EQ5G	Adipose - Subcutaneous	11EQ8
GTEX-11EQ8-0426-SM-5N9DP	Artery - Tibial	11EQ8
GTEX-11EQ8-0526-SM-5N9BC	Muscle - Skeletal	11EQ8
GTEX-11EQ8-0826-SM-5N9FG	Thyroid	11EQ8
GTEX-11EQ8-0926-SM-5H12V	Skin - Not Sun Exposed (Suprapubic)	11EQ8
GTEX-11EQ8-1326-SM-5EGJQ	Heart - Atrial Appendage	11EQ8
GTEX-11EQ8-1426-SM-5EGJR	Testis	11EQ8
GTEX-11EQ8-2626-SM-5N9BO	Colon - Sigmoid	11EQ8
GTEX-11EQ9-0002-SM-5QGQ1	Cells - EBV-transformed lymphocytes	11EQ9
GTEX-11EQ9-0006-SM-5LUB6	Whole Blood	11EQ9
GTEX-11EQ9-0126-SM-5986I	Adrenal Gland	11EQ9
GTEX-11EQ9-0226-SM-5A5JX	Lung	11EQ9
GTEX-11EQ9-0426-SM-5A5JY	Spleen	11EQ9
GTEX-11EQ9-0526-SM-5A5JZ	Liver	11EQ9
GTEX-11EQ9-0626-SM-5A5K1	Thyroid	11EQ9
GTEX-11EQ9-0726-SM-5A5K2	Esophagus - Mucosa	11EQ9
GTEX-11EQ9-0826-SM-5986Y	Esophagus - Muscularis	11EQ9
GTEX-11EQ9-0926-SM-5HL6I	Esophagus - Gastroesophageal Junction	11EQ9
GTEX-11EQ9-1026-SM-5H134	Pancreas	11EQ9
GTEX-11EQ9-1126-SM-5987I	Adipose - Visceral (Omentum)	11EQ9
GTEX-11EQ9-1226-SM-5987E	Stomach	11EQ9
GTEX-11EQ9-1326-SM-5985X	Small Intestine - Terminal Ileum	11EQ9
GTEX-11EQ9-1426-SM-5987G	Colon - Transverse	11EQ9
GTEX-11EQ9-1526-SM-5PNY7	Colon - Sigmoid	11EQ9
GTEX-11EQ9-1626-SM-5PNY8	Skin - Not Sun Exposed (Suprapubic)	11EQ9
GTEX-11EQ9-1726-SM-5HL6U	Prostate	11EQ9
GTEX-11EQ9-1826-SM-5Q5AJ	Breast - Mammary Tissue	11EQ9
GTEX-11EQ9-1926-SM-5PNVV	Testis	11EQ9
GTEX-11EQ9-2026-SM-5P9JI	Minor Salivary Gland	11EQ9
GTEX-11EQ9-2126-SM-5PNVW	Muscle - Skeletal	11EQ9
GTEX-11EQ9-2226-SM-5987H	Artery - Tibial	11EQ9
GTEX-11EQ9-2326-SM-5HL5H	Nerve - Tibial	11EQ9
GTEX-11EQ9-2426-SM-5HL5T	Skin - Sun Exposed (Lower leg)	11EQ9
GTEX-11EQ9-2526-SM-5HL66	Adipose - Subcutaneous	11EQ9
GTEX-11GS4-0006-SM-5SI9M	Whole Blood	11GS4
GTEX-11GS4-0011-R1a-SM-DO129	Brain - Hippocampus	11GS4
GTEX-11GS4-0011-R2a-SM-DO942	Brain - Substantia nigra	11GS4
GTEX-11GS4-0226-SM-5HL77	Skin - Not Sun Exposed (Suprapubic)	11GS4
GTEX-11GS4-0326-SM-5N9F7	Artery - Aorta	11GS4
GTEX-11GS4-0426-SM-5N9CD	Heart - Atrial Appendage	11GS4
GTEX-11GS4-0526-SM-5A5KQ	Heart - Left Ventricle	11GS4
GTEX-11GS4-0626-SM-5A5LC	Artery - Coronary	11GS4
GTEX-11GS4-0826-SM-5986J	Thyroid	11GS4
GTEX-11GS4-1026-SM-5N9DE	Adipose - Visceral (Omentum)	11GS4
GTEX-11GS4-1426-SM-5N9D2	Esophagus - Muscularis	11GS4
GTEX-11GS4-1826-SM-5HL4T	Colon - Sigmoid	11GS4
GTEX-11GS4-2026-SM-5N9CP	Testis	11GS4
GTEX-11GS4-2126-SM-5A5KR	Breast - Mammary Tissue	11GS4
GTEX-11GS4-2326-SM-5A5KS	Kidney - Cortex	11GS4
GTEX-11GS4-2526-SM-5A5KT	Muscle - Skeletal	11GS4
GTEX-11GS4-2626-SM-5A5LD	Adipose - Subcutaneous	11GS4
GTEX-11GS4-2726-SM-5A5LE	Skin - Sun Exposed (Lower leg)	11GS4
GTEX-11GS4-2826-SM-5HL56	Nerve - Tibial	11GS4
GTEX-11GS4-2926-SM-5A5LF	Artery - Tibial	11GS4
GTEX-11GS4-3026-SM-5A5LG	Pituitary	11GS4
GTEX-11GS4-3126-SM-5A5LH	Brain - Cortex	11GS4
GTEX-11GSO-0005-SM-5O9CA	Whole Blood	11GSO
GTEX-11GSO-0011-R1b-SM-57WD3	Brain - Hippocampus	11GSO
GTEX-11GSO-0011-R2a-SM-57WDF	Brain - Substantia nigra	11GSO
GTEX-11GSO-0011-R3b-SM-57WB2	Brain - Anterior cingulate cortex (BA24)	11GSO
GTEX-11GSO-0226-SM-5A5LV	Adipose - Visceral (Omentum)	11GSO
GTEX-11GSO-0626-SM-5A5LW	Thyroid	11GSO
GTEX-11GSO-1926-SM-5A5K3	Breast - Mammary Tissue	11GSO
GTEX-11GSO-2326-SM-5A5LX	Adipose - Subcutaneous	11GSO
GTEX-11GSO-2426-SM-5A5LY	Skin - Sun Exposed (Lower leg)	11GSO
GTEX-11GSO-2526-SM-5PNVX	Muscle - Skeletal	11GSO
GTEX-11GSO-2626-SM-5Q5AK	Nerve - Tibial	11GSO
GTEX-11GSO-2826-SM-5HL6Q	Pituitary	11GSO
GTEX-11GSO-2926-SM-5HL73	Brain - Cortex	11GSO
GTEX-11GSO-3026-SM-5Q5AL	Brain - Cerebellum	11GSO
GTEX-11GSP-0006-SM-5N9EL	Whole Blood	11GSP
GTEX-11GSP-0011-R10a-SM-5NQ7J	Brain - Frontal Cortex (BA9)	11GSP
GTEX-11GSP-0011-R11b-SM-5NQ7V	Brain - Cerebellar Hemisphere	11GSP
GTEX-11GSP-0011-R1a-SM-9QEJ3	Brain - Hippocampus	11GSP
GTEX-11GSP-0011-R2b-SM-9QEGE	Brain - Substantia nigra	11GSP
GTEX-11GSP-0011-R3a-SM-9QEGF	Brain - Anterior cingulate cortex (BA24)	11GSP
GTEX-11GSP-0011-R5a-SM-57WBE	Brain - Caudate (basal ganglia)	11GSP
GTEX-11GSP-0011-R6b-SM-57WBQ	Brain - Nucleus accumbens (basal ganglia)	11GSP
GTEX-11GSP-0011-R7b-SM-57WC3	Brain - Putamen (basal ganglia)	11GSP
GTEX-11GSP-0011-R8b-SM-5NQ79	Brain - Hypothalamus	11GSP
GTEX-11GSP-0011-R9b-SM-5NQ77	Brain - Spinal cord (cervical c-1)	11GSP
GTEX-11GSP-0126-SM-5A5KU	Thyroid	11GSP
GTEX-11GSP-0226-SM-5A5KV	Ovary	11GSP
GTEX-11GSP-0326-SM-5A5KW	Adrenal Gland	11GSP
GTEX-11GSP-0426-SM-5A5KX	Pancreas	11GSP
GTEX-11GSP-0626-SM-5986T	Liver	11GSP
GTEX-11GSP-0726-SM-5986L	Lung	11GSP
GTEX-11GSP-0926-SM-9WYSG	Breast - Mammary Tissue	11GSP
GTEX-11GSP-1026-SM-9WYSH	Adipose - Visceral (Omentum)	11GSP
GTEX-11GSP-1126-SM-5A5LM	Artery - Aorta	11GSP
GTEX-11GSP-1226-SM-5985M	Heart - Atrial Appendage	11GSP
GTEX-11GSP-1326-SM-5A5KY	Heart - Left Ventricle	11GSP
GTEX-11GSP-1626-SM-5986N	Colon - Transverse	11GSP
GTEX-11GSP-1726-SM-5A5LI	Esophagus - Muscularis	11GSP
GTEX-11GSP-1826-SM-5N9DQ	Esophagus - Mucosa	11GSP
GTEX-11GSP-2126-SM-5HL5E	Stomach	11GSP
GTEX-11GSP-2226-SM-5HL5Q	Vagina	11GSP
GTEX-11GSP-2326-SM-5HL63	Skin - Not Sun Exposed (Suprapubic)	11GSP
GTEX-11GSP-2426-SM-5N9BD	Uterus	11GSP
GTEX-11GSP-2526-SM-5N9BP	Skin - Sun Exposed (Lower leg)	11GSP
GTEX-11GSP-2726-SM-5A5LJ	Muscle - Skeletal	11GSP
GTEX-11GSP-2826-SM-5A5LK	Nerve - Tibial	11GSP
GTEX-11GSP-2926-SM-5N9C2	Artery - Tibial	11GSP
GTEX-11GSP-3026-SM-5N9CE	Pituitary	11GSP
GTEX-11GSP-3126-SM-5A5LL	Brain - Cerebellum	11GSP
GTEX-11GSP-3226-SM-5986O	Brain - Cortex	11GSP
GTEX-11H98-0011-R10b-SM-5NQ98	Brain - Frontal Cortex (BA9)	11H98
GTEX-11H98-0011-R11b-SM-5NQ6U	Brain - Cerebellar Hemisphere	11H98
GTEX-11H98-0011-R5b-SM-57WCF	Brain - Caudate (basal ganglia)	11H98
GTEX-11H98-0011-R8a-SM-5NQ8V	Brain - Hypothalamus	11H98
GTEX-11H98-0126-SM-5EGHG	Skin - Sun Exposed (Lower leg)	11H98
GTEX-11H98-0226-SM-5NQ89	Adipose - Subcutaneous	11H98
GTEX-11H98-0326-SM-5HL4S	Muscle - Skeletal	11H98
GTEX-11H98-0426-SM-5HL55	Nerve - Tibial	11H98
GTEX-11I78-0001-SM-5Q5BE	Cells - EBV-transformed lymphocytes	11I78
GTEX-11I78-0005-SM-5N9GB	Whole Blood	11I78
GTEX-11I78-0126-SM-5HL6F	Lung	11I78
GTEX-11I78-0226-SM-5HL6R	Adipose - Visceral (Omentum)	11I78
GTEX-11I78-0526-SM-5986A	Thyroid	11I78
GTEX-11I78-0626-SM-5A5LZ	Pancreas	11I78
GTEX-11I78-0726-SM-5A5M1	Artery - Aorta	11I78
GTEX-11I78-0826-SM-5A5K4	Heart - Left Ventricle	11I78
GTEX-11I78-1026-SM-5HL74	Artery - Coronary	11I78
GTEX-11I78-1126-SM-5A5K5	Small Intestine - Terminal Ileum	11I78
GTEX-11I78-1226-SM-5A5K6	Colon - Transverse	11I78
GTEX-11I78-1326-SM-5PNY9	Colon - Sigmoid	11I78
GTEX-11I78-1426-SM-5PNVY	Esophagus - Muscularis	11I78
GTEX-11I78-1526-SM-5A5K7	Esophagus - Mucosa	11I78
GTEX-11I78-1726-SM-5A5M3	Stomach	11I78
GTEX-11I78-1826-SM-5A5M4	Adrenal Gland	11I78
GTEX-11I78-1926-SM-59878	Ovary	11I78
GTEX-11I78-2026-SM-5987C	Vagina	11I78
GTEX-11I78-2126-SM-5A5K8	Uterus	11I78
GTEX-11I78-2226-SM-5PNYA	Breast - Mammary Tissue	11I78
GTEX-11I78-2326-SM-5Q5AH	Artery - Tibial	11I78
GTEX-11I78-2426-SM-5A5K9	Muscle - Skeletal	11I78
GTEX-11I78-2626-SM-5Q5AI	Adipose - Subcutaneous	11I78
GTEX-11LCK-0005-SM-5O98U	Whole Blood	11LCK
GTEX-11LCK-0126-SM-5A5M5	Spleen	11LCK
GTEX-11LCK-0226-SM-5A5M6	Pancreas	11LCK
GTEX-11LCK-0326-SM-5A5M7	Adipose - Visceral (Omentum)	11LCK
GTEX-11LCK-0426-SM-5A5M8	Lung	11LCK
GTEX-11LCK-0526-SM-5A5M9	Thyroid	11LCK
GTEX-11LCK-0726-SM-5PNYC	Artery - Aorta	11LCK
GTEX-11LCK-0826-SM-5PNYD	Heart - Atrial Appendage	11LCK
GTEX-11LCK-0926-SM-5A5KA	Heart - Left Ventricle	11LCK
GTEX-11LCK-1026-SM-5A5KB	Skin - Sun Exposed (Lower leg)	11LCK
GTEX-11LCK-1126-SM-5A5KC	Adipose - Subcutaneous	11LCK
GTEX-11LCK-1226-SM-5Q5AM	Muscle - Skeletal	11LCK
GTEX-11LCK-1326-SM-5Q5AN	Nerve - Tibial	11LCK
GTEX-11LCK-1426-SM-5HL5R	Artery - Tibial	11LCK
GTEX-11LCK-1526-SM-5HL64	Esophagus - Gastroesophageal Junction	11LCK
GTEX-11LCK-1626-SM-5PNYB	Esophagus - Muscularis	11LCK
GTEX-11LCK-1726-SM-5S2OQ	Esophagus - Mucosa	11LCK
GTEX-11LCK-1926-SM-5A5KE	Small Intestine - Terminal Ileum	11LCK
GTEX-11LCK-2026-SM-5A5MA	Colon - Transverse	11LCK
GTEX-11LCK-2226-SM-5HL4Q	Skin - Not Sun Exposed (Suprapubic)	11LCK
GTEX-11LCK-2326-SM-5HL53	Testis	11LCK
GTEX-11LCK-2426-SM-5HL5F	Breast - Mammary Tissue	11LCK
GTEX-11NSD-0126-SM-5987F	Thyroid	11NSD
GTEX-11NSD-0226-SM-5A5LR	Adrenal Gland	11NSD
GTEX-11NSD-0326-SM-5A5LS	Lung	11NSD
GTEX-11NSD-0426-SM-5N9CR	Spleen	11NSD
GTEX-11NSD-0526-SM-5A5LT	Pancreas	11NSD
GTEX-11NSD-0626-SM-5A5LU	Skin - Not Sun Exposed (Suprapubic)	11NSD
GTEX-11NSD-0826-SM-5986S	Prostate	11NSD
GTEX-11NSD-0926-SM-5N9DR	Breast - Mammary Tissue	11NSD
GTEX-11NSD-1026-SM-5N9BE	Testis	11NSD
GTEX-11NSD-1126-SM-5N9BQ	Esophagus - Mucosa	11NSD
GTEX-11NSD-1226-SM-5986Q	Esophagus - Muscularis	11NSD
GTEX-11NSD-1426-SM-5HL67	Stomach	11NSD
GTEX-11NSD-1626-SM-5986U	Colon - Transverse	11NSD
GTEX-11NSD-1726-SM-5N9C3	Small Intestine - Terminal Ileum	11NSD
GTEX-11NSD-1826-SM-5N9CF	Nerve - Tibial	11NSD
GTEX-11NSD-2026-SM-5HL5U	Muscle - Skeletal	11NSD
GTEX-11NSD-2226-SM-5986V	Skin - Sun Exposed (Lower leg)	11NSD
GTEX-11NUK-0005-SM-5MR5F	Whole Blood	11NUK
GTEX-11NUK-0011-R4a-SM-DO12B	Brain - Amygdala	11NUK
GTEX-11NUK-0011-R5a-SM-DO93N	Brain - Caudate (basal ganglia)	11NUK
GTEX-11NUK-0011-R6a-SM-DO93O	Brain - Nucleus accumbens (basal ganglia)	11NUK
GTEX-11NUK-0011-R7a-SM-DO93P	Brain - Putamen (basal ganglia)	11NUK
GTEX-11NUK-0126-SM-5A5L3	Skin - Sun Exposed (Lower leg)	11NUK
GTEX-11NUK-0226-SM-5A5L4	Muscle - Skeletal	11NUK
GTEX-11NUK-0326-SM-5HL5K	Adipose - Subcutaneous	11NUK
GTEX-11NUK-0426-SM-5HL5V	Nerve - Tibial	11NUK
GTEX-11NUK-0526-SM-5A5L5	Artery - Tibial	11NUK
GTEX-11NUK-0726-SM-5A5ME	Artery - Aorta	11NUK
GTEX-11NUK-0826-SM-5HL4U	Lung	11NUK
GTEX-11NUK-0926-SM-5HL57	Heart - Atrial Appendage	11NUK
GTEX-11NUK-1026-SM-5HL5J	Thyroid	11NUK
GTEX-11NUK-1226-SM-5P9GM	Liver	11NUK
GTEX-11NUK-1326-SM-5P9GN	Esophagus - Mucosa	11NUK
GTEX-11NUK-1426-SM-5HL68	Esophagus - Muscularis	11NUK
GTEX-11NUK-1726-SM-5A5L2	Esophagus - Gastroesophageal Junction	11NUK
GTEX-11NUK-2026-SM-5PNVZ	Adipose - Visceral (Omentum)	11NUK
GTEX-11NUK-2426-SM-5BC4U	Stomach	11NUK
GTEX-11NUK-2626-SM-5A5MB	Testis	11NUK
GTEX-11NUK-2726-SM-5A5MC	Skin - Not Sun Exposed (Suprapubic)	11NUK
GTEX-11NUK-2926-SM-5A5MD	Brain - Cortex	11NUK
GTEX-11NUK-3026-SM-5986K	Brain - Cerebellum	11NUK
GTEX-11NUK-3126-SM-5986M	Pituitary	11NUK
GTEX-11NV4-0005-SM-5N9EX	Whole Blood	11NV4
GTEX-11NV4-0011-R5a-SM-5NQ88	Brain - Caudate (basal ganglia)	11NV4
GTEX-11NV4-0011-R6a-SM-57WD5	Brain - Nucleus accumbens (basal ganglia)	11NV4
GTEX-11NV4-0011-R7a-SM-57WDH	Brain - Putamen (basal ganglia)	11NV4
GTEX-11NV4-0326-SM-5HL58	Muscle - Skeletal	11NV4
GTEX-11NV4-0526-SM-5N9BF	Artery - Tibial	11NV4
GTEX-11NV4-0626-SM-5N9BR	Thyroid	11NV4
GTEX-11NV4-0826-SM-5BC4S	Heart - Atrial Appendage	11NV4
GTEX-11NV4-1126-SM-5HL6J	Lung	11NV4
GTEX-11NV4-1326-SM-5HL6V	Liver	11NV4
GTEX-11NV4-1426-SM-5BC4W	Adipose - Visceral (Omentum)	11NV4
GTEX-11NV4-1726-SM-5N9FC	Testis	11NV4
GTEX-11NV4-1926-SM-5N9D4	Minor Salivary Gland	11NV4
GTEX-11NV4-2026-SM-5N9DG	Breast - Mammary Tissue	11NV4
GTEX-11NV4-2126-SM-5N9DS	Brain - Cortex	11NV4
GTEX-11NV4-2226-SM-5BC4T	Brain - Cerebellum	11NV4
GTEX-11NV4-2326-SM-5BC4X	Pituitary	11NV4
GTEX-11O72-0006-SM-5O9DB	Whole Blood	11O72
GTEX-11O72-0011-R5a-SM-DO922	Brain - Caudate (basal ganglia)	11O72
GTEX-11O72-0011-R6a-SM-DNZZQ	Brain - Nucleus accumbens (basal ganglia)	11O72
GTEX-11O72-0126-SM-59887	Skin - Sun Exposed (Lower leg)	11O72
GTEX-11O72-0226-SM-59869	Adipose - Subcutaneous	11O72
GTEX-11O72-0326-SM-5986D	Muscle - Skeletal	11O72
GTEX-11O72-0426-SM-5BC5B	Artery - Tibial	11O72
GTEX-11O72-0526-SM-5Q5AO	Nerve - Tibial	11O72
GTEX-11O72-0626-SM-5PNYE	Skin - Not Sun Exposed (Suprapubic)	11O72
GTEX-11O72-0726-SM-5P9GO	Testis	11O72
GTEX-11O72-1026-SM-5986B	Heart - Atrial Appendage	11O72
GTEX-11O72-1126-SM-5N9E2	Heart - Left Ventricle	11O72
GTEX-11O72-1326-SM-5BC5A	Lung	11O72
GTEX-11O72-1926-SM-5PNW1	Esophagus - Muscularis	11O72
GTEX-11O72-2026-SM-5N9G8	Esophagus - Gastroesophageal Junction	11O72
GTEX-11O72-2126-SM-5N9FO	Breast - Mammary Tissue	11O72
GTEX-11O72-2226-SM-5PNW2	Colon - Transverse	11O72
GTEX-11O72-2326-SM-5BC7H	Thyroid	11O72
GTEX-11O72-2726-SM-5HL6K	Prostate	11O72
GTEX-11O72-2826-SM-5HL6W	Brain - Cerebellum	11O72
GTEX-11O72-2926-SM-5BC4V	Brain - Cortex	11O72
GTEX-11O72-3026-SM-5986R	Pituitary	11O72
GTEX-11OC5-0004-SM-5S2O6	Cells - EBV-transformed lymphocytes	11OC5
GTEX-11OC5-0006-SM-5N9FA	Whole Blood	11OC5
GTEX-11OC5-0126-SM-5HL6A	Skin - Sun Exposed (Lower leg)	11OC5
GTEX-11OC5-0326-SM-5PNW5	Muscle - Skeletal	11OC5
GTEX-11OC5-0426-SM-5Q5AR	Artery - Tibial	11OC5
GTEX-11OC5-0526-SM-5N9EE	Nerve - Tibial	11OC5
GTEX-11OC5-0626-SM-5HL6M	Brain - Cerebellum	11OC5
GTEX-11OC5-0726-SM-5P9JK	Brain - Cortex	11OC5
GTEX-11OF3-0006-SM-5O9CM	Whole Blood	11OF3
GTEX-11OF3-0011-R11a-SM-57WCR	Brain - Cerebellar Hemisphere	11OF3
GTEX-11OF3-0011-R5a-SM-57WB4	Brain - Caudate (basal ganglia)	11OF3
GTEX-11OF3-0011-R6b-SM-57WBG	Brain - Nucleus accumbens (basal ganglia)	11OF3
GTEX-11OF3-0011-R7a-SM-57WCG	Brain - Putamen (basal ganglia)	11OF3
GTEX-11OF3-0011-R8b-SM-57WCS	Brain - Hypothalamus	11OF3
GTEX-11OF3-0126-SM-5PNYF	Skin - Not Sun Exposed (Suprapubic)	11OF3
GTEX-11OF3-0626-SM-5BC4Y	Thyroid	11OF3
GTEX-11OF3-0726-SM-5BC4Z	Liver	11OF3
GTEX-11OF3-0826-SM-5BC51	Adipose - Visceral (Omentum)	11OF3
GTEX-11OF3-1126-SM-5986C	Lung	11OF3
GTEX-11OF3-1326-SM-5N9FJ	Kidney - Cortex	11OF3
GTEX-11OF3-1726-SM-5GU5Q	Prostate	11OF3
GTEX-11OF3-1826-SM-5987N	Testis	11OF3
GTEX-11OF3-1926-SM-59889	Breast - Mammary Tissue	11OF3
GTEX-11OF3-2226-SM-5986F	Esophagus - Muscularis	11OF3
GTEX-11OF3-2326-SM-5GU73	Esophagus - Gastroesophageal Junction	11OF3
GTEX-11OF3-2426-SM-5Q5AS	Adipose - Subcutaneous	11OF3
GTEX-11OF3-2526-SM-5P9JL	Muscle - Skeletal	11OF3
GTEX-11OF3-2626-SM-5GU7F	Skin - Sun Exposed (Lower leg)	11OF3
GTEX-11OF3-2926-SM-5HL78	Brain - Cortex	11OF3
GTEX-11OF3-3026-SM-5GU52	Pituitary	11OF3
GTEX-11ONC-0005-SM-5O9CY	Whole Blood	11ONC
GTEX-11ONC-0011-R1a-SM-57WD4	Brain - Hippocampus	11ONC
GTEX-11ONC-0011-R4b-SM-DO93H	Brain - Amygdala	11ONC
GTEX-11ONC-0011-R5b-SM-DO93I	Brain - Caudate (basal ganglia)	11ONC
GTEX-11ONC-0011-R6a-SM-DO12A	Brain - Nucleus accumbens (basal ganglia)	11ONC
GTEX-11ONC-0011-R7b-SM-DO93J	Brain - Putamen (basal ganglia)	11ONC
GTEX-11ONC-0011-R8b-SM-5NQ87	Brain - Hypothalamus	11ONC
GTEX-11ONC-0011-R9b-SM-5NQ8J	Brain - Spinal cord (cervical c-1)	11ONC
GTEX-11ONC-0126-SM-5PNW6	Heart - Left Ventricle	11ONC
GTEX-11ONC-0526-SM-5BC57	Pancreas	11ONC
GTEX-11ONC-0926-SM-5BC5E	Artery - Aorta	11ONC
GTEX-11ONC-1026-SM-5GU64	Heart - Atrial Appendage	11ONC
GTEX-11ONC-1126-SM-5GU6G	Artery - Coronary	11ONC
GTEX-11ONC-1426-SM-5N9F4	Esophagus - Muscularis	11ONC
GTEX-11ONC-1526-SM-5GU6S	Esophagus - Mucosa	11ONC
GTEX-11ONC-1926-SM-5GU75	Colon - Sigmoid	11ONC
GTEX-11ONC-2026-SM-5HL61	Colon - Transverse	11ONC
GTEX-11ONC-2126-SM-5HL6E	Breast - Mammary Tissue	11ONC
GTEX-11ONC-2226-SM-5HL6D	Testis	11ONC
GTEX-11ONC-2326-SM-5HL6P	Nerve - Tibial	11ONC
GTEX-11ONC-2426-SM-5GU7H	Muscle - Skeletal	11ONC
GTEX-11ONC-2526-SM-5986W	Adipose - Subcutaneous	11ONC
GTEX-11ONC-2726-SM-5N9DZ	Artery - Tibial	11ONC
GTEX-11ONC-2826-SM-5P9GQ	Pituitary	11ONC
GTEX-11ONC-2926-SM-5P9JM	Brain - Cortex	11ONC
GTEX-11ONC-3026-SM-5985W	Brain - Cerebellum	11ONC
GTEX-11P7K-0003-SM-5S2OU	Cells - EBV-transformed lymphocytes	11P7K
GTEX-11P7K-0006-SM-5N9FM	Whole Blood	11P7K
GTEX-11P7K-0126-SM-5986E	Adrenal Gland	11P7K
GTEX-11P7K-0226-SM-5986Z	Thyroid	11P7K
GTEX-11P7K-0326-SM-59871	Lung	11P7K
GTEX-11P7K-0426-SM-5BC5H	Spleen	11P7K
GTEX-11P7K-0526-SM-5BC5I	Pancreas	11P7K
GTEX-11P7K-0626-SM-5985Z	Prostate	11P7K
GTEX-11P7K-0726-SM-5EGKX	Breast - Mammary Tissue	11P7K
GTEX-11P7K-0826-SM-5BC5F	Adipose - Visceral (Omentum)	11P7K
GTEX-11P7K-1026-SM-5HL6Y	Testis	11P7K
GTEX-11P7K-1126-SM-5HL4L	Skin - Not Sun Exposed (Suprapubic)	11P7K
GTEX-11P7K-1226-SM-5HL4X	Esophagus - Muscularis	11P7K
GTEX-11P7K-1326-SM-5BC5G	Esophagus - Mucosa	11P7K
GTEX-11P7K-1426-SM-5EGKY	Esophagus - Gastroesophageal Junction	11P7K
GTEX-11P7K-1526-SM-5EGI7	Colon - Transverse	11P7K
GTEX-11P7K-1626-SM-5GU63	Small Intestine - Terminal Ileum	11P7K
GTEX-11P7K-1726-SM-5GU6F	Stomach	11P7K
GTEX-11P7K-1826-SM-5HL5A	Colon - Sigmoid	11P7K
GTEX-11P7K-1926-SM-5GU6R	Muscle - Skeletal	11P7K
GTEX-11P7K-2026-SM-5GU74	Adipose - Subcutaneous	11P7K
GTEX-11P7K-2126-SM-5GU7G	Skin - Sun Exposed (Lower leg)	11P7K
GTEX-11P7K-2226-SM-5GU56	Nerve - Tibial	11P7K
GTEX-11P7K-2326-SM-5EGKZ	Artery - Tibial	11P7K
GTEX-11P81-0006-SM-5NQ7A	Whole Blood	11P81
